1707	TCONS_l2_00001503	chr1	-	147094368	147111014	147094368	147094368	4	147094368,147101455,147109861,147110795,	147099893,147101669,147110034,147111014,
1707	TCONS_00000054	chr1	+	147172770	147175205	147172770	147172770	2	147172770,147174423,	147173559,147175205,
1707	TCONS_00001662	chr1	-	147172850	147173555	147172850	147172850	2	147172850,147172972,	147172871,147173555,
1707	TCONS_00002153	chr1	+	147173313	147177047	147173313	147173313	3	147173313,147174423,147177007,	147173559,147174585,147177047,
1711	TCONS_00000296	chr1	+	147697793	147699335	147697793	147697793	2	147697793,147698945,	147697849,147699335,
1712	TCONS_00001668	chr1	-	147737467	147738811	147737467	147737467	2	147737467,147738687,	147737623,147738811,
1712	TCONS_00001139	chr1	+	147777578	147795301	147777578	147777578	2	147777578,147792640,	147777723,147795301,
1712	TCONS_00000297	chr1	+	147777589	147788953	147777589	147777589	2	147777589,147788607,	147777723,147788953,
1712	TCONS_00001669	chr1	-	147809800	147811354	147809800	147809800	2	147809800,147811099,	147810319,147811354,
1714	TCONS_00000298	chr1	+	148021849	148025931	148021849	148021849	3	148021849,148024529,148025776,	148021998,148024719,148025931,
1714	TCONS_00000299	chr1	+	148024435	148025931	148024435	148024435	2	148024435,148025776,	148024719,148025931,
1714	TCONS_l2_00000568	chr1	+	148082217	148092544	148082217	148082217	7	148082217,148083079,148088516,148089199,148090356,148091582,148092026,	148082390,148083204,148088633,148089426,148090500,148091721,148092544,
1714	TCONS_l2_00000569	chr1	+	148082217	148092544	148082217	148082217	8	148082217,148083079,148086324,148088516,148089199,148090356,148091582,148092026,	148082390,148083204,148086563,148088633,148089426,148090500,148091721,148092544,
1714	TCONS_l2_00000570	chr1	+	148082293	148089421	148082293	148082293	3	148082293,148083079,148089199,	148082390,148083204,148089421,
1714	TCONS_l2_00000571	chr1	+	148083129	148092106	148083129	148083129	6	148083129,148086324,148089199,148090356,148091582,148092026,	148083204,148086563,148089426,148090500,148091721,148092106,
1717	TCONS_l2_00002175	chr1	+	148415228	148435800	148415228	148415228	7	148415228,148420371,148420819,148424062,148424626,148428728,148435231,	148415407,148420607,148420937,148424189,148424678,148428847,148435800,
1717	TCONS_l2_00002654	chr1	-	148435061	148436570	148435061	148435061	2	148435061,148436443,	148435354,148436570,
1726	TCONS_00000639	chr1	-	149621575	149622586	149621575	149621575	2	149621575,149622410,	149621797,149622586,
1726	TCONS_l2_00002207	chr1	+	149664541	149665328	149664541	149664541	3	149664541,149664843,149665081,	149664646,149664982,149665328,
1727	TCONS_l2_00001520	chr1	-	149726939	149747845	149726939	149726939	3	149726939,149729377,149747670,	149727070,149729613,149747845,
1727	TCONS_l2_00001521	chr1	-	149747182	149747640	149747182	149747182	2	149747182,149747616,	149747437,149747640,
1729	TCONS_00001675	chr1	-	150021042	150026855	150021042	150021042	2	150021042,150026827,	150021359,150026855,
1730	TCONS_00002161	chr1	+	150162680	150181000	150162680	150162680	4	150162680,150164195,150173729,150180911,	150162721,150164302,150173814,150181000,
1730	TCONS_00002160	chr1	+	150162680	150180224	150162680	150162680	4	150162680,150164195,150173729,150180122,	150162721,150164302,150173814,150180224,
1733	TCONS_00001146	chr1	+	150532160	150537337	150532160	150532160	3	150532160,150532656,150535666,	150532393,150532786,150537337,
1733	TCONS_00002162	chr1	+	150532656	150537163	150532656	150532656	2	150532656,150535666,	150532786,150537163,
1733	TCONS_00001678	chr1	-	150535051	150535939	150535051	150535051	2	150535051,150535822,	150535173,150535939,
1734	TCONS_00000640	chr1	-	150611382	150615484	150611382	150611382	2	150611382,150615121,	150613011,150615484,
1736	TCONS_l2_00001532	chr1	-	150881228	150887043	150881228	150881228	2	150881228,150887000,	150881705,150887043,
1738	TCONS_00001679	chr1	-	151148408	151151334	151148408	151148408	2	151148408,151149964,	151148760,151151334,
1749	TCONS_l2_00001539	chr1	-	152644224	152649266	152644224	152644224	2	152644224,152649130,	152644738,152649266,
1749	TCONS_00000313	chr1	+	152655476	152656804	152655476	152655476	3	152655476,152656310,152656601,	152655547,152656338,152656804,
1751	TCONS_00000641	chr1	-	152930039	152949210	152930039	152930039	2	152930039,152948985,	152931811,152949210,
1753	TCONS_00000314	chr1	+	153174517	153191676	153174517	153174517	3	153174517,153176112,153190078,	153174645,153176640,153191676,
1763	TCONS_00002485	chr1	-	154469636	154473115	154469636	154469636	2	154469636,154472303,	154470362,154473115,
1765	TCONS_00002486	chr1	-	154698648	154702574	154698648	154698648	2	154698648,154701846,	154698795,154702574,
1772	TCONS_l2_00002667	chr1	-	155626755	155648544	155626755	155626755	4	155626755,155634769,155637393,155648405,	155627727,155634846,155637492,155648544,
1772	TCONS_l2_00001553	chr1	-	155634789	155648521	155634789	155634789	3	155634789,155637393,155648405,	155634846,155637492,155648521,
1775	TCONS_00000316	chr1	+	155991389	156001787	155991389	155991389	2	155991389,156001507,	155991510,156001787,
1775	TCONS_00000643	chr1	-	155996322	156002564	155996322	155996322	2	155996322,156002440,	155996627,156002564,
1778	TCONS_00000317	chr1	+	156388225	156395609	156388225	156388225	2	156388225,156390161,	156388363,156395609,
1778	TCONS_l2_00002668	chr1	-	156446411	156456466	156446411	156446411	4	156446411,156454642,156455627,156456352,	156446573,156454795,156455721,156456466,
1778	TCONS_l2_00001557	chr1	-	156446415	156456576	156446415	156446415	2	156446415,156456352,	156446573,156456576,
1778	TCONS_l2_00002669	chr1	-	156452896	156456577	156452896	156452896	3	156452896,156455627,156456352,	156453252,156455721,156456577,
1778	TCONS_l2_00001558	chr1	-	156455684	156456522	156455684	156455684	2	156455684,156456352,	156455721,156456522,
1779	TCONS_00001690	chr1	-	156501783	156508393	156501783	156501783	3	156501783,156506179,156508151,	156501857,156506229,156508393,
1779	TCONS_00001172	chr1	+	156511694	156513316	156511694	156511694	3	156511694,156511970,156512309,	156511844,156512016,156513316,
1779	TCONS_00002182	chr1	+	156511713	156512052	156511713	156511713	2	156511713,156511970,	156511844,156512052,
1779	TCONS_00001691	chr1	-	156614470	156617346	156614470	156614470	2	156614470,156616979,	156615077,156617346,
1780	TCONS_00000646	chr1	-	156687696	156691997	156687696	156687696	2	156687696,156691062,	156690881,156691997,
1780	TCONS_00002495	chr1	-	156711366	156713190	156711366	156711366	2	156711366,156712211,	156711407,156713190,
1780	TCONS_00000647	chr1	-	156712211	156713174	156712211	156712211	2	156712211,156712877,	156712347,156713174,
1783	TCONS_00001692	chr1	-	157050053	157051754	157050053	157050053	3	157050053,157051149,157051640,	157050258,157051281,157051754,
1784	TCONS_l2_00000650	chr1	+	157182904	157187722	157182904	157182904	3	157182904,157185119,157186960,	157183252,157185413,157187722,
1784	TCONS_l2_00002223	chr1	+	157185387	157187405	157185387	157185387	2	157185387,157186960,	157185413,157187405,
1784	TCONS_00000648	chr1	-	157232230	157237136	157232230	157232230	2	157232230,157237047,	157232540,157237136,
1785	TCONS_00001693	chr1	-	157287127	157287995	157287127	157287127	3	157287127,157287694,157287981,	157287413,157287786,157287995,
1787	TCONS_l2_00001567	chr1	-	157636309	157640036	157636309	157636309	2	157636309,157640024,	157636574,157640036,
1791	TCONS_00001694	chr1	-	158127113	158128471	158127113	158127113	2	158127113,158127353,	158127166,158128471,
1791	TCONS_00002497	chr1	-	158127113	158127620	158127113	158127113	2	158127113,158127349,	158127166,158127620,
1791	TCONS_00001695	chr1	-	158129613	158140617	158129613	158129613	2	158129613,158140497,	158130904,158140617,
1791	TCONS_00000021	chr1	-	158132043	158140640	158132043	158132043	3	158132043,158133114,158140497,	158132656,158133193,158140640,
1791	TCONS_00000649	chr1	-	158132043	158140630	158132043	158132043	4	158132043,158132577,158133114,158140497,	158132401,158132656,158133193,158140630,
1791	TCONS_00001696	chr1	-	158132047	158140653	158132047	158132047	2	158132047,158140497,	158132401,158140653,
1791	TCONS_00001697	chr1	-	158132047	158140653	158132047	158132047	3	158132047,158133114,158140497,	158132401,158133193,158140653,
1791	TCONS_00001175	chr1	+	158149853	158152233	158149853	158149853	2	158149853,158151663,	158149874,158152233,
1791	TCONS_00001176	chr1	+	158160490	158162958	158160490	158160490	2	158160490,158162761,	158160534,158162958,
1791	TCONS_l2_00001572	chr1	-	158194635	158203902	158194635	158194635	2	158194635,158203792,	158199835,158203902,
1801	TCONS_00000319	chr1	+	159466320	159483376	159466320	159466320	3	159466320,159468079,159482903,	159466623,159468156,159483376,
1804	TCONS_00001703	chr1	-	159778417	159779348	159778417	159778417	2	159778417,159779225,	159778661,159779348,
1805	TCONS_l2_00000659	chr1	+	159961086	159980406	159961086	159961086	4	159961086,159965498,159976643,159978599,	159961405,159965645,159977112,159980406,
1805	TCONS_l2_00002227	chr1	+	159961217	159977112	159961217	159961217	3	159961217,159965498,159976643,	159961405,159965645,159977112,
1805	TCONS_l2_00000660	chr1	+	159961254	159979471	159961254	159961254	3	159961254,159976643,159978599,	159961405,159977112,159979471,
1805	TCONS_00001704	chr1	-	159999151	160017704	159999151	159999151	2	159999151,160017610,	159999494,160017704,
1812	TCONS_l2_00000663	chr1	+	160894906	160896500	160894906	160894906	2	160894906,160896396,	160896039,160896500,
1812	TCONS_00000651	chr1	-	160931738	160934380	160931738	160931738	2	160931738,160934244,	160932177,160934380,
1815	TCONS_00001705	chr1	-	161289360	161292479	161289360	161289360	2	161289360,161292442,	161290416,161292479,
1815	TCONS_00001179	chr1	+	161295873	161296389	161295873	161295873	2	161295873,161296064,	161295912,161296389,
1816	TCONS_00000324	chr1	+	161368021	161371964	161368021	161368021	2	161368021,161371302,	161369165,161371964,
1816	TCONS_00001706	chr1	-	161419542	161420379	161419542	161419542	2	161419542,161420222,	161419888,161420379,
1816	TCONS_l2_00001586	chr1	-	161432207	161440989	161432207	161432207	2	161432207,161440879,	161433895,161440989,
1817	TCONS_00000652	chr1	-	161556289	161557078	161556289	161556289	2	161556289,161556904,	161556577,161557078,
1818	TCONS_00000653	chr1	-	161637647	161638428	161637647	161637647	2	161637647,161638254,	161637935,161638428,
1819	TCONS_00000655	chr1	-	161762855	161766210	161762855	161762855	4	161762855,161764083,161765427,161765829,	161763113,161764151,161765501,161766210,
1819	TCONS_00000656	chr1	-	161765324	161765976	161765324	161765324	2	161765324,161765829,	161765501,161765976,
1821	TCONS_00001180	chr1	+	162035204	162039499	162035204	162035204	2	162035204,162039342,	162035376,162039499,
1821	TCONS_00000325	chr1	+	162039015	162039567	162039015	162039015	2	162039015,162039342,	162039243,162039567,
1825	TCONS_00001707	chr1	-	162560472	162561356	162560472	162560472	2	162560472,162561237,	162560652,162561356,
1830	TCONS_00000327	chr1	+	163259849	163260659	163259849	163259849	2	163259849,163260549,	163260208,163260659,
1831	TCONS_00001181	chr1	+	163423315	163425030	163423315	163423315	2	163423315,163425003,	163423876,163425030,
1840	TCONS_00001709	chr1	-	164544753	164546287	164544753	164544753	2	164544753,164546226,	164545089,164546287,
1843	TCONS_00001710	chr1	-	164909984	164912478	164909984	164909984	2	164909984,164912275,	164910110,164912478,
1854	TCONS_00000328	chr1	+	166334883	166335762	166334883	166334883	3	166334883,166335327,166335557,	166334963,166335465,166335762,
1854	TCONS_00001187	chr1	+	166335423	166339389	166335423	166335423	2	166335423,166338899,	166335465,166339389,
1854	TCONS_00000665	chr1	-	166387726	166452632	166387726	166387726	3	166387726,166452303,166452561,	166388360,166452408,166452632,
1855	TCONS_l2_00000673	chr1	+	166573692	166574744	166573692	166573692	2	166573692,166574599,	166573777,166574744,
1858	TCONS_00000666	chr1	-	166895710	166908080	166895710	166895710	3	166895710,166907052,166908039,	166896101,166907182,166908080,
1860	TCONS_00000667	chr1	-	167175916	167195789	167175916	167175916	5	167175916,167176692,167182041,167195057,167195688,	167176412,167176815,167182193,167195156,167195789,
1860	TCONS_00000668	chr1	-	167176073	167195480	167176073	167176073	3	167176073,167195057,167195391,	167176815,167195156,167195480,
1860	TCONS_00000669	chr1	-	167176220	167195748	167176220	167176220	4	167176220,167182041,167195057,167195688,	167176815,167182193,167195156,167195748,
1860	TCONS_00000670	chr1	-	167176346	167195792	167176346	167176346	4	167176346,167182041,167195057,167195656,	167176815,167182193,167195156,167195792,
1863	TCONS_00001714	chr1	-	167529365	167533641	167529365	167529365	2	167529365,167533262,	167530255,167533641,
1869	TCONS_00001189	chr1	+	168317505	168319475	168317505	168317505	2	168317505,168319365,	168317646,168319475,
1869	TCONS_00000671	chr1	-	168400828	168422656	168400828	168400828	4	168400828,168412792,168422129,168422589,	168402343,168412936,168422204,168422656,
1869	TCONS_00000672	chr1	-	168401482	168407274	168401482	168401482	3	168401482,168402038,168407238,	168401530,168402343,168407274,
1870	TCONS_00000673	chr1	-	168464213	168495644	168464213	168464213	5	168464213,168485242,168485572,168494045,168495587,	168464373,168485306,168485731,168494124,168495644,
1872	TCONS_00000674	chr1	-	168763364	168774490	168763364	168763364	2	168763364,168774324,	168763616,168774490,
1872	TCONS_00000008	chr1	+	168786940	168792882	168786940	168786940	3	168786940,168788780,168792330,	168787228,168788889,168792882,
1872	TCONS_00001190	chr1	+	168786948	168788873	168786948	168786948	2	168786948,168788794,	168787228,168788873,
1873	TCONS_l2_00000681	chr1	+	168924097	168939110	168924097	168924097	2	168924097,168938431,	168924125,168939110,
1875	TCONS_00000330	chr1	+	169104123	169104907	169104123	169104123	2	169104123,169104709,	169104493,169104907,
1884	TCONS_00000023	chr1	-	170271405	170284208	170271405	170271405	4	170271405,170273532,170278829,170284138,	170271981,170274507,170278932,170284208,
1884	TCONS_00002510	chr1	-	170271591	170273823	170271591	170271591	2	170271591,170273532,	170271981,170273823,
1884	TCONS_00000676	chr1	-	170271602	170278932	170271602	170271602	3	170271602,170273532,170278829,	170271981,170274507,170278932,
1884	TCONS_00000677	chr1	-	170271766	170284208	170271766	170271766	3	170271766,170278829,170284138,	170271981,170278932,170284208,
1886	TCONS_00000332	chr1	+	170598853	170647339	170598853	170598853	3	170598853,170639108,170646267,	170599015,170639797,170647339,
1894	TCONS_00001200	chr1	+	171614870	171624101	171614870	171614870	2	171614870,171623840,	171615005,171624101,
1894	TCONS_00000333	chr1	+	171622242	171626592	171622242	171622242	3	171622242,171623840,171626453,	171622332,171623978,171626592,
1894	TCONS_l2_00001619	chr1	-	171683393	171684051	171683393	171683393	2	171683393,171683553,	171683403,171684051,
1906	TCONS_00000683	chr1	-	173174299	173175503	173174299	173174299	2	173174299,173175088,	173174574,173175503,
1908	TCONS_l2_00001622	chr1	-	173417810	173460582	173417810	173417810	3	173417810,173441918,173460377,	173418622,173442014,173460582,
1908	TCONS_l2_00002715	chr1	-	173417948	173461362	173417948	173417948	2	173417948,173460377,	173418622,173461362,
1908	TCONS_l2_00002716	chr1	-	173418073	173442097	173418073	173418073	3	173418073,173440462,173441918,	173418622,173440750,173442097,
1908	TCONS_l2_00001623	chr1	-	173418243	173442054	173418243	173418243	2	173418243,173441918,	173418622,173442054,
1908	TCONS_l2_00001624	chr1	-	173423318	173441924	173423318	173423318	3	173423318,173440462,173441918,	173423974,173440750,173441924,
1908	TCONS_l2_00001625	chr1	-	173423931	173477107	173423931	173423931	3	173423931,173462323,173476629,	173423974,173462454,173477107,
1908	TCONS_l2_00001626	chr1	-	173459735	173461217	173459735	173459735	2	173459735,173461192,	173460616,173461217,
1908	TCONS_l2_00001627	chr1	-	173462434	173477156	173462434	173462434	2	173462434,173476631,	173462454,173477156,
1911	TCONS_00000336	chr1	+	173862151	173863941	173862151	173862151	2	173862151,173863225,	173862288,173863941,
1911	TCONS_00013744_GAS5	chr1	-	173863900	173867987	173863900	173863900	12	173863900,173864256,173864483,173864674,173865228,173865470,173865856,173866176,173866527,173866760,173866990,173867959,	173864075,173864304,173864506,173864704,173865282,173865547,173865894,173866206,173866567,173866796,173867043,173867987,
1912	TCONS_00000685	chr1	-	174009266	174016206	174009266	174009266	2	174009266,174015853,	174009361,174016206,
1912	TCONS_00000337	chr1	+	174022508	174022985	174022508	174022508	2	174022508,174022782,	174022640,174022985,
1920	TCONS_00002518	chr1	-	174997491	174999385	174997491	174997491	2	174997491,174998644,	174997733,174999385,
1921	TCONS_00000690	chr1	-	175203227	175204849	175203227	175203227	2	175203227,175204755,	175203908,175204849,
1926	TCONS_00000338	chr1	+	175877342	175880468	175877342	175877342	3	175877342,175878814,175880198,	175877594,175880101,175880468,
1927	TCONS_00000691	chr1	-	175904761	175920513	175904761	175904761	3	175904761,175908546,175920455,	175905136,175908770,175920513,
1929	TCONS_00000339	chr1	+	176207647	176229330	176207647	176207647	3	176207647,176218533,176229088,	176207871,176218646,176229330,
1929	TCONS_00001205	chr1	+	176218550	176229349	176218550	176218550	3	176218550,176228184,176229088,	176218646,176228249,176229349,
1938	TCONS_l2_00000700	chr1	+	177351584	177370306	177351584	177351584	4	177351584,177356846,177363433,177370273,	177351650,177357065,177363541,177370306,
1938	TCONS_l2_00002247	chr1	+	177351585	177366272	177351585	177351585	4	177351585,177356846,177363438,177366168,	177351650,177357065,177363541,177366272,
1938	TCONS_l2_00000701	chr1	+	177351618	177363539	177351618	177351618	3	177351618,177356846,177363438,	177351650,177357065,177363539,
1940	TCONS_00000341	chr1	+	177700523	177710330	177700523	177700523	4	177700523,177701458,177708956,177709788,	177701362,177701574,177709125,177710330,
1946	TCONS_l2_00001638	chr1	-	178489931	178499649	178489931	178489931	4	178489931,178492500,178497113,178499533,	178490437,178492566,178497182,178499649,
1946	TCONS_l2_00002723	chr1	-	178493898	178499634	178493898	178493898	5	178493898,178495895,178496899,178497113,178499533,	178495688,178496752,178497009,178497182,178499634,
1948	TCONS_00001208	chr1	+	178651881	178662507	178651881	178651881	2	178651881,178662182,	178651903,178662507,
1948	TCONS_00001209	chr1	+	178706573	178707726	178706573	178706573	2	178706573,178707696,	178707262,178707726,
1957	TCONS_00002525	chr1	-	179926289	179926880	179926289	179926289	2	179926289,179926794,	179926667,179926880,
1959	TCONS_00001210	chr1	+	180131728	180134851	180131728	180131728	2	180131728,180134565,	180131758,180134851,
1959	TCONS_00001737	chr1	-	180152581	180154454	180152581	180152581	3	180152581,180153009,180154407,	180152717,180153189,180154454,
1962	TCONS_00000058	chr1	+	180558973	180566518	180558973	180558973	3	180558973,180562203,180565250,	180559055,180562344,180566518,
1962	TCONS_00001211	chr1	+	180561243	180566498	180561243	180561243	3	180561243,180562203,180565250,	180561692,180562344,180566498,
1962	TCONS_00002198	chr1	+	180562269	180566372	180562269	180562269	2	180562269,180565250,	180562344,180566372,
1965	TCONS_00001212	chr1	+	180895109	180900738	180895109	180895109	2	180895109,180898951,	180895139,180900738,
1965	TCONS_l2_00002250	chr1	+	180906650	180909166	180906650	180906650	4	180906650,180908202,180908691,180908872,	180906730,180908291,180908771,180909166,
1965	TCONS_l2_00002251	chr1	+	180907800	180908942	180907800	180907800	4	180907800,180908202,180908691,180908872,	180908005,180908291,180908771,180908942,
1965	TCONS_l2_00000708	chr1	+	180908695	180909103	180908695	180908695	2	180908695,180908872,	180908771,180909103,
1967	TCONS_00000059	chr1	+	181174483	181182204	181174483	181174483	3	181174483,181175336,181181888,	181174575,181175466,181182204,
1967	TCONS_00000344	chr1	+	181175336	181182207	181175336	181175336	3	181175336,181175709,181181888,	181175433,181175834,181182207,
1967	TCONS_00000694	chr1	-	181190470	181191149	181190470	181190470	2	181190470,181190955,	181190808,181191149,
1967	TCONS_l2_00000709	chr1	+	181236316	181237675	181236316	181236316	2	181236316,181237631,	181236505,181237675,
1967	TCONS_l2_00002254	chr1	+	181236387	181238604	181236387	181236387	3	181236387,181237631,181238569,	181236505,181237737,181238604,
1973	TCONS_00001215	chr1	+	181934926	181936978	181934926	181934926	2	181934926,181936824,	181935372,181936978,
1974	TCONS_l2_00002726	chr1	-	182062676	182069253	182062676	182062676	3	182062676,182068316,182069069,	182064901,182068370,182069253,
1974	TCONS_00000346	chr1	+	182086550	182090112	182086550	182086550	3	182086550,182088270,182089364,	182086741,182088476,182090112,
1974	TCONS_00000695	chr1	-	182127296	182128665	182127296	182127296	3	182127296,182127810,182128404,	182127546,182127927,182128665,
1975	TCONS_l2_00002729	chr1	-	182190119	182204025	182190119	182190119	2	182190119,182203884,	182190239,182204025,
1975	TCONS_l2_00001664	chr1	-	182190147	182244398	182190147	182190147	4	182190147,182203884,182204648,182244354,	182190239,182204105,182204765,182244398,
1975	TCONS_l2_00002730	chr1	-	182203944	182314061	182203944	182203944	3	182203944,182313489,182313947,	182204105,182313785,182314061,
1976	TCONS_00000009	chr1	+	182407620	182414813	182407620	182407620	4	182407620,182408527,182409242,182414685,	182408032,182408607,182409360,182414813,
1978	TCONS_00001741	chr1	-	182698208	182698543	182698208	182698208	2	182698208,182698513,	182698416,182698543,
1979	TCONS_00000698	chr1	-	182740647	182741804	182740647	182740647	3	182740647,182741508,182741745,	182741320,182741667,182741804,
1982	TCONS_00001745	chr1	-	183149708	183150022	183149708	183149708	2	183149708,183149999,	183149947,183150022,
1984	TCONS_00001746	chr1	-	183439307	183443670	183439307	183439307	2	183439307,183443030,	183440206,183443670,
1989	TCONS_00001218	chr1	+	184121065	184122406	184121065	184121065	2	184121065,184121786,	184121250,184122406,
1991	TCONS_00000348	chr1	+	184329070	184332826	184329070	184329070	2	184329070,184332597,	184329174,184332826,
1993	TCONS_00001756	chr1	-	184649149	184653214	184649149	184649149	2	184649149,184653185,	184649382,184653214,
1993	TCONS_00001219	chr1	+	184662940	184665676	184662940	184662940	2	184662940,184665268,	184664428,184665676,
1993	TCONS_00001757	chr1	-	184669041	184672220	184669041	184669041	2	184669041,184672028,	184669410,184672220,
1994	TCONS_00001220	chr1	+	184777465	184779663	184777465	184777465	2	184777465,184779226,	184777499,184779663,
1998	TCONS_l2_00002734	chr1	-	185323848	185335007	185323848	185323848	4	185323848,185333019,185334265,185334960,	185324028,185333302,185334387,185335007,
1998	TCONS_l2_00001682	chr1	-	185331292	185335012	185331292	185331292	4	185331292,185333019,185334265,185334960,	185331381,185333302,185334387,185335012,
1999	TCONS_00001221	chr1	+	185370701	185374991	185370701	185370701	3	185370701,185373617,185374396,	185370789,185373728,185374991,
2000	TCONS_00002542	chr1	-	185558369	185563360	185558369	185558369	2	185558369,185563167,	185558675,185563360,
2000	TCONS_00000349	chr1	+	185558378	185565631	185558378	185558378	3	185558378,185563167,185565473,	185558675,185563328,185565631,
2001	TCONS_00000700	chr1	-	185607183	185628527	185607183	185607183	5	185607183,185621460,185622726,185626491,185628406,	185607401,185621586,185622839,185626555,185628527,
2001	TCONS_00000110	chr1	-	185607183	185622782	185607183	185607183	3	185607183,185621460,185622726,	185607401,185621586,185622782,
2001	TCONS_00002544	chr1	-	185622612	185628516	185622612	185622612	3	185622612,185626491,185628406,	185622839,185626555,185628516,
2015	TCONS_00000351	chr1	+	187443605	187470239	187443605	187443605	2	187443605,187470070,	187443726,187470239,
2015	TCONS_00000352	chr1	+	187443627	187477222	187443627	187443627	3	187443627,187470070,187477019,	187443726,187470192,187477222,
2015	TCONS_l2_00001689	chr1	-	187484922	187546585	187484922	187484922	2	187484922,187546518,	187485532,187546585,
2023	TCONS_00000353	chr1	+	188508537	188536465	188508537	188508537	4	188508537,188529195,188535755,188536132,	188508665,188529377,188535858,188536465,
2024	TCONS_00000701	chr1	-	188705622	188710880	188705622	188705622	2	188705622,188710810,	188706285,188710880,
2028	TCONS_00001225	chr1	+	189149785	189150729	189149785	189149785	2	189149785,189150541,	189149876,189150729,
2033	TCONS_00000703	chr1	-	189868000	189868528	189868000	189868000	2	189868000,189868326,	189868212,189868528,
2038	TCONS_00001227	chr1	+	190478225	190481537	190478225	190478225	2	190478225,190480344,	190478492,190481537,
2038	TCONS_00000060	chr1	+	190478259	190481393	190478259	190478259	3	190478259,190479081,190480344,	190478492,190479140,190481393,
2038	TCONS_00002206	chr1	+	190478462	190479141	190478462	190478462	2	190478462,190479040,	190478631,190479141,
2038	TCONS_00001228	chr1	+	190478480	190494121	190478480	190478480	3	190478480,190480344,190493837,	190478631,190480574,190494121,
2038	TCONS_00000356	chr1	+	190478550	190480735	190478550	190478550	2	190478550,190480344,	190478631,190480735,
2038	TCONS_00001229	chr1	+	190478622	190481539	190478622	190478622	3	190478622,190479040,190480344,	190478631,190479140,190481539,
2038	TCONS_00001230	chr1	+	190478808	190481539	190478808	190478808	3	190478808,190479040,190480344,	190478813,190479140,190481539,
2038	TCONS_00000357	chr1	+	190479005	190480735	190479005	190479005	2	190479005,190480344,	190479140,190480735,
2038	TCONS_00000358	chr1	+	190480378	190494297	190480378	190480378	2	190480378,190493837,	190480424,190494297,
2043	TCONS_00000359	chr1	+	191221158	191228467	191221158	191221158	2	191221158,191228322,	191221312,191228467,
2047	TCONS_00001761	chr1	-	191716228	191717481	191716228	191716228	2	191716228,191717457,	191716447,191717481,
2048	TCONS_00000704	chr1	-	191858706	191866960	191858706	191858706	2	191858706,191866819,	191859180,191866960,
2053	TCONS_l2_00002268	chr1	+	192529578	192538102	192529578	192529578	3	192529578,192530306,192537753,	192529715,192530504,192538102,
2055	TCONS_l2_00000739	chr1	+	192716332	192716684	192716332	192716332	2	192716332,192716587,	192716521,192716684,
2057	TCONS_00001763	chr1	-	192947317	192949088	192947317	192947317	2	192947317,192948097,	192947365,192949088,
2057	TCONS_00001764	chr1	-	192947630	192955008	192947630	192947630	3	192947630,192948102,192954989,	192947712,192948276,192955008,
2057	TCONS_00001765	chr1	-	192952180	192955363	192952180	192952180	3	192952180,192952769,192954989,	192952509,192953318,192955363,
2057	TCONS_00002545	chr1	-	192952758	192955181	192952758	192952758	2	192952758,192954989,	192953318,192955181,
2060	TCONS_00001231	chr1	+	193349208	193356497	193349208	193349208	3	193349208,193351103,193355761,	193349275,193351239,193356497,
2062	TCONS_00000708	chr1	-	193684245	193688429	193684245	193684245	3	193684245,193685579,193688255,	193684711,193685789,193688429,
2066	TCONS_l2_00002271	chr1	+	194149472	194198694	194149472	194149472	3	194149472,194197522,194198310,	194149856,194197586,194198694,
2067	TCONS_00000363	chr1	+	194350942	194352426	194350942	194350942	2	194350942,194352282,	194351238,194352426,
2076	TCONS_00001232	chr1	+	195481425	195500238	195481425	195481425	2	195481425,195500170,	195481578,195500238,
2078	TCONS_00000709	chr1	-	195758351	195763400	195758351	195758351	3	195758351,195761266,195763248,	195759458,195761408,195763400,
2080	TCONS_00000710	chr1	-	196044995	196061073	196044995	196044995	2	196044995,196060996,	196045539,196061073,
2100	TCONS_00000711	chr1	-	198597723	198598868	198597723	198597723	2	198597723,198598765,	198597983,198598868,
2101	TCONS_00000712	chr1	-	198807492	198827216	198807492	198807492	2	198807492,198827025,	198808243,198827216,
2102	TCONS_00000111	chr1	-	198898493	198937429	198898493	198898493	2	198898493,198937225,	198900569,198937429,
2103	TCONS_00000364	chr1	+	198983320	198985201	198983320	198983320	3	198983320,198983889,198984668,	198983482,198984029,198985201,
2103	TCONS_00000365	chr1	+	198983623	198985400	198983623	198983623	3	198983623,198983889,198984668,	198983668,198984029,198985400,
2103	TCONS_00000112	chr1	-	199006040	199021037	199006040	199006040	3	199006040,199008393,199020817,	199007429,199008568,199021037,
2103	TCONS_00000366	chr1	+	199016132	199076735	199016132	199016132	3	199016132,199041555,199076523,	199016465,199041672,199076735,
2110	TCONS_l2_00001700	chr1	-	199947410	199959951	199947410	199947410	3	199947410,199959254,199959448,	199947684,199959327,199959951,
2114	TCONS_00001233	chr1	+	200411700	200415531	200411700	200411700	2	200411700,200415364,	200411962,200415531,
2114	TCONS_00000061	chr1	+	200411799	200475513	200411799	200411799	2	200411799,200473908,	200411962,200475513,
2114	TCONS_00000367	chr1	+	200473919	200478293	200473919	200473919	2	200473919,200477967,	200474100,200478293,
2116	TCONS_00001234	chr1	+	200692724	200693907	200692724	200692724	2	200692724,200693693,	200692788,200693907,
